siren_clean,departement,commune_insee
403652365,76,
403652555,75,
403652597,75,
403652639,75,
403653025,34,
403653066,34,
403653157,34,
403653470,43,
403653512,59,
403654551,45,
403654700,69,
403654858,76,
403654981,85,
403655020,50,
403655319,17,
403655350,85,
403655418,84,
403655970,29,
403655996,56,
403656234,21,
403656283,27,
403656408,35,
403656598,77,
403657356,84,
403657737,69,
403657752,83,
403657844,67,
403658024,29,
403658032,59,
403658081,59,
403658206,43,
403658321,60,
403659170,83,
403659352,02,
403659576,05,
403659634,06,
403659766,17,
403659774,56,
403659865,54,
403660517,10,
403660640,64,
403660798,84,
403660830,13,
403661234,75,
403661465,94,
403661598,75,
403661630,92,
403662760,60,
403662828,83,
403662893,13,
403663479,44,
403663669,69,
403663693,56,
403664063,69,
403664162,31,
403664295,38,
403664873,01,
403664915,84,
403664980,12,
403665466,31,
403665565,45,
403665730,84,
403665847,38,
403666076,78,
403666225,35,
403666233,75,
403666753,78,
403666928,06,
403666985,09,
403667215,76,
403667546,06,
403667603,06,
403668098,33,
403668155,84,
403668213,59,
403668387,88,
403668908,84,
403669021,13,
403669237,62,
403670359,51,
403670391,51,
403670441,63,
403670656,94,
403671084,32,
403671316,92,
403671647,83,
403671829,64,
403671860,63,
403672082,33,
403672405,92,
403673668,971,
403673726,06,
403673916,77,
403673999,94,
403674187,06,
403674211,13,
403674245,13,
403674666,75,
403675598,26,
403676083,59,
403676109,49,
403676562,21,
403677149,39,
403677792,06,
403677883,06,
403678162,47,
403678394,83,
403678584,73,
403678642,89,
403679194,77,
403679319,76,
403679434,64,
403679459,78,
403679491,77,
403679731,78,
403679863,77,
403679970,38,
403680259,08,
403680317,75,
403680366,54,
403680424,30,
403681489,75,
403681554,02,
403681802,93,
403682065,22,
403682099,78,
403682420,16,
403682586,67,
403682651,67,
403682727,67,
403683089,77,
403683196,75,
403683311,971,
403683667,38,
403684442,13,
403684483,71,
403685274,38,
403685662,44,
403686306,84,
403686421,30,
403686561,83,
403687007,94,
403687106,67,
403687320,30,
403687353,67,
403687676,92,
403687833,60,
403687965,44,
403688096,38,
403688120,75,
403688500,67,
403688526,75,
403689243,37,
403689250,42,
403689276,38,
403689383,59,
403689730,24,
403689862,84,
403689953,67,
403690290,59,
403691108,59,
403691215,75,
403691587,30,
403691686,78,
403691843,62,
403692718,63,
403692858,09,
403693013,68,
403693211,64,
403693419,68,
403693443,70,
403693476,54,
403693690,51,
403693724,40,
403693914,13,
403693971,51,
403694680,31,
403694920,2A,
403694938,33,
403695059,21,
403695398,54,
403695455,22,
403695596,40,
403695638,84,
403695737,78,
403696818,74,
403696842,44,
403696883,05,
403697063,69,
403697105,93,
403697592,94,
403697683,13,
403697782,31,
403698335,68,
403698426,33,
403699069,54,
403699093,92,
403699721,57,
403700305,75,
403700891,75,
403701170,93,
403701238,59,
403701345,34,
403701840,69,
403701857,93,
403702145,92,
403702418,75,
403702442,38,
403702871,92,
403703499,33,
403704026,67,
403704067,14,
403704117,75,
403704174,93,
403704554,64,
403704786,75,
403704802,03,
403704950,64,
403704968,24,
403705221,75,
403705429,13,
403705981,02,
403706252,49,
403706377,75,
403706575,30,
403706922,978,
403706963,49,
403707177,973,
403707615,69,
403707953,49,
403708175,75,
403708811,63,
403708977,49,
403709488,94,
403710049,22,
403710098,30,
403710122,83,
403710205,60,
403710312,84,
403710759,78,
403711260,60,
403711369,06,
403711575,05,
403711856,37,
403712250,49,
403712276,05,
403712748,974,
403712870,13,
403713217,66,
403713449,66,
403713860,84,
403713977,88,
403714553,13,
403714850,30,
403715063,67,
403715089,40,
403715097,66,
403715725,59,
403715998,95,
403716004,75,
403716723,92,
403716731,75,
403716947,59,
403717218,17,
403717259,76,
403718331,69,
403718539,87,
403718810,38,
403718836,69,
403718943,69,
403719230,13,
403719313,13,
403719388,69,
403719677,07,
403719826,34,
403719883,77,
403719917,31,
403719933,78,
403719966,61,
403720030,92,
403720162,35,
403720683,92,
403721376,47,
403721590,64,
403721764,75,
403722168,38,
403722499,77,
403722507,13,
403722549,80,
403722754,75,
403722952,92,
403723018,75,
403723133,978,
403723505,75,
403723588,77,
403723638,972,
403724180,91,
403724222,38,
403724511,28,
403724578,31,
403724750,81,
403724867,35,
403725336,89,
403725583,77,
403725682,92,
403726359,68,
403726441,77,
403726482,67,
403726854,02,
403726961,76,
403726995,80,
403727001,93,
403727142,34,
403727332,75,
403727555,80,
403727670,75,
403727886,75,
403727910,60,
403728629,85,
403728728,75,
403728785,75,
403729197,59,
403729940,03,
403730203,06,
403730351,83,
403730542,93,
403730989,13,
403731219,72,
403731250,42,
403731268,13,
403731466,85,
403731698,63,
403731847,06,
403732761,13,
403732902,57,
403732985,79,
403733231,57,
403733793,79,
403733827,75,
403733876,62,
403733926,24,
403733967,17,
403733975,63,
403734080,92,
403734205,75,
403734452,02,
403734478,95,
403734569,25,
403735087,31,
403735137,75,
403735483,62,
403735525,974,
403735541,94,
403735574,22,
403735764,29,
403736200,13,
403736267,11,
403736523,94,
403737083,39,
403737117,25,
403737349,17,
403738511,80,
403739261,12,
403739303,62,
403739634,35,
403739667,12,
403739956,40,
403740228,85,
403740749,81,
403741812,75,
403742059,73,
403742778,36,
403742893,23,
403743008,13,
403743453,77,
403743958,75,
403743982,92,
403744089,971,
403744394,49,
403744493,69,
403745052,67,
403745086,67,
403745300,83,
403745474,59,
403745805,42,
403746118,91,
403746456,73,
403746639,81,
403746753,81,
403747272,44,
403747389,44,
403747397,91,
403747595,44,
403747710,05,
403748130,06,
403748379,62,
403748403,69,
403749062,75,
403749146,53,
403749591,84,
403749708,39,
403749716,73,
403749963,34,
403750094,34,
403750193,38,
403750243,59,
403750276,91,
403750292,50,
403750375,85,
403750383,34,
403750573,71,
403750631,15,
403750987,74,
403751043,74,
403751738,35,
403752009,04,
403752579,76,
403753239,44,
403753726,38,
403753734,62,
403754336,49,
403754476,17,
403754559,47,
403754864,13,
403754922,30,
403754989,69,
403755028,21,
403755184,83,
403755192,69,
403755580,33,
403755960,69,
403756026,30,
403756216,973,
403756471,23,
403756844,81,
403757750,21,
403757867,75,
403757883,06,
403758550,45,
403758642,64,
403758659,30,
403759012,89,
403759194,95,
403759285,89,
403759525,77,
403759566,75,
403759806,83,
403760200,28,
403760374,75,
403761588,53,
403761836,33,
403762081,75,
403773237,84,
403773302,47,
403773724,93,
403773765,52,
403774094,33,
403774904,60,
403775091,93,
403775604,13,
403775653,27,
403775877,06,
403775927,73,
403776107,37,
403776230,60,
403776297,01,
403776313,17,
403777220,51,
403777261,17,
403777287,06,
403777378,60,
403777568,47,
403777717,22,
403777725,85,
403778020,13,
403778061,13,
403778079,13,
403778137,13,
403778194,04,
403778749,13,
403779499,57,
403779895,35,
403780315,49,
403780398,56,
403781016,92,
403781255,75,
403781495,93,
403781545,69,
403782295,13,
403782600,79,
403782642,67,
403782931,57,
403783202,69,
403783319,95,
403783608,21,
403783640,54,
403783665,31,
403783798,62,
403783814,13,
403784101,45,
403784226,07,
403784259,67,
403784515,45,
403785116,79,
403785355,16,
403785512,62,
403785595,34,
403786080,74,
403786254,78,
403786858,54,
403787047,75,
403787617,31,
403788268,74,
403788441,68,
403788524,75,
403788540,27,
403788615,35,
403789241,71,
403789340,68,
403789621,75,
403789878,42,
403789894,13,
403790066,45,
403790546,92,
403790736,30,
403790751,01,
403791270,34,
403791577,32,
403791593,56,
403792344,75,
403792500,38,
403792534,38,
403792583,38,
403792641,38,
403792682,38,
403792989,31,
403793706,06,
403793938,62,
403793946,73,
403794316,31,
403794621,76,
403794753,68,
403795016,60,
403795164,34,
403795958,84,
403795974,12,
403796022,75,
403796063,13,
403796139,40,
403796196,45,
403796295,75,
403796741,93,
403796998,75,
403797012,57,
403797459,13,
403797657,60,
403798168,06,
403798309,37,
403798911,06,
403799018,11,
403799166,05,
403799315,13,
403799380,77,
403799786,59,
403799893,27,
403799968,75,
403800287,85,
403800303,81,
403800790,06,
403801152,75,
403801301,70,
403801483,31,
403801541,83,
403801590,83,
403801640,31,
403801954,66,
403802150,35,
403802390,33,
403802473,88,
403802515,75,
403802705,33,
403802846,27,
403803018,75,
403803190,33,
403803240,33,
403804180,66,
403804552,57,
403804784,75,
403805260,33,
403805476,59,
403805799,33,
403805997,88,
403806052,95,
403806367,27,
403806375,83,
403806540,92,
403806581,77,
403806771,95,
403806854,55,
403807175,61,
403807480,35,
403807647,35,
403807688,73,
403807902,75,
403808165,75,
403808199,83,
403808256,77,
403808330,17,
403808801,25,
403808934,59,
403808959,49,
403809197,49,
403809353,73,
403809502,76,
403810179,16,
403810252,74,
403810492,16,
403811276,69,
403811292,30,
403811490,24,
403811706,17,
403811896,75,
403811979,33,
403812266,69,
403812548,56,
403812555,34,
403813488,69,
403813496,06,
403813579,69,
403813686,69,
403814825,11,
403815202,89,
403815293,60,
403815558,82,
403815814,75,
403815871,84,
403816093,37,
403816275,13,
403816440,17,
403816812,59,
403817026,93,
403818057,16,
403819170,92,
403819345,974,
403819501,06,
403819550,92,
403819667,74,
403820046,58,
403820160,10,
403820335,95,
403820418,92,
403820905,69,
403821002,92,
403821192,72,
403821549,92,
403821879,92,
403821911,91,
403821929,78,
403822059,92,
403822547,53,
403822588,35,
403822901,92,
403823255,07,
403823370,37,
403823396,59,
403823867,38,
403823982,26,
403824162,44,
403824287,2B,
403824527,69,
403824790,42,
403824907,35,
403824923,53,
403825680,33,
403825722,34,
403826407,64,
403826571,33,
403827116,64,
403827223,42,
403827397,14,
403827421,27,
403827447,75,
403828171,36,
403828387,69,
403828452,54,
403828619,75,
403828635,24,
403828973,90,
403829062,74,
403829211,74,
403829815,27,
403829831,50,
403830011,75,
403830664,38,
403830805,92,
403832108,60,
403832249,83,
403832868,33,
403832942,06,
403832991,13,
403833171,86,
403833270,11,
403833528,57,
403833726,01,
403833775,93,
403834245,87,
403834278,75,
403834328,34,
403834393,75,
403834484,33,
403834682,71,
403835077,22,
403835200,51,
403835507,51,
403835614,83,
403835937,67,
403835986,85,
403836158,92,
403836208,94,
403836554,83,
403836869,21,
403836976,31,
403837057,31,
403837073,75,
403837586,75,
403837602,59,
403837610,64,
403837735,63,
403837826,12,
403837867,13,
403838261,39,
403838428,73,
403838501,25,
403839194,94,
403839228,69,
403839566,64,
403839806,06,
403840176,06,
403840267,25,
403840465,62,
403840663,69,
403841125,69,
403841141,95,
403841240,49,
403841505,53,
403842073,18,
403842552,30,
403842735,62,
403842743,83,
403842834,81,
403843006,25,
403843055,95,
403843618,73,
403843642,74,
403843790,44,
403843824,35,
403843873,01,
403844814,44,
403844921,77,
403845779,34,
403846066,38,
403846223,42,
403846231,68,
403846314,73,
403846470,68,
403846801,60,
403847429,60,
403847635,06,
403847882,60,
403848286,07,
403848500,59,
403849052,59,
403849276,06,
403850407,93,
403850597,59,
403851066,68,
403851306,93,
403851363,31,
403851660,85,
403851686,75,
403851843,76,
403851884,45,
403851934,64,
403852114,49,
403852155,51,
403852197,93,
403852221,11,
403852718,85,
403852858,73,
403852957,67,
403853021,85,
403853203,49,
403853229,93,
403853302,85,
403853443,94,
403853807,80,
403853823,33,
403854029,14,
403854144,06,
403854169,2A,
403854227,33,
403854284,33,
403854466,974,
403855158,38,
403855950,62,
403855976,69,
403856008,17,
403856487,67,
403856503,13,
403856610,67,
403856818,13,
403857188,38,
403857196,10,
403857436,62,
403857857,69,
403857923,11,
403857931,21,
403858012,59,
403858053,76,
403858087,51,
403858319,92,
403858426,19,
403858640,11,
403858764,42,
403858806,95,
403859028,94,
403859051,971,
403859267,95,
403859317,21,
403859606,33,
403860174,13,
403860224,34,
403860521,91,
403860968,95,
403861149,92,
403861396,14,
403871551,67,
403871643,68,
403871734,36,
403871908,18,
403872146,06,
403872344,85,
403872427,42,
403872617,18,
403872690,83,
403872724,42,
403872757,59,
403872880,92,
403873276,44,
403873581,83,
403873755,06,
403873904,37,
403873979,37,
403873987,67,
403874118,16,
403874993,39,
403875156,92,
403875214,28,
403875297,75,
403875446,44,
403875586,59,
403875743,59,
403876097,2B,
403876253,74,
403876311,11,
403876550,21,
403876857,95,
403877095,43,
403877475,25,
403877483,31,
403877640,31,
403877947,64,
403878259,64,
403878341,46,
403878382,64,
403878721,02,
403878820,14,
403878895,80,
403879240,82,
403879661,69,
403880073,69,
403880180,73,
403880206,95,
403880420,62,
403880545,07,
403880552,2B,
403880560,17,
403880776,62,
403880834,2B,
403881303,77,
403881352,2A,
403881493,54,
403881642,64,
403881881,07,
403881972,34,
403882111,56,
403882582,84,
403882715,75,
403882723,34,
403882848,29,
403883184,47,
403883416,44,
403883473,34,
403883580,51,
403883739,73,
403884307,29,
403884521,59,
403885221,56,
403885411,79,
403885890,66,
403885924,31,
403885932,66,
403886005,01,
403886054,72,
403886393,69,
403886831,78,
403887003,33,
403887425,64,
403888019,33,
403888399,52,
403888472,11,
403888571,95,
403888597,17,
403888605,65,
403888720,62,
403888951,69,
403889215,17,
403889231,31,
403889413,75,
403889454,16,
403890023,78,
403890098,62,
403890460,14,
403890692,08,
403890890,56,
403891146,32,
403891286,69,
403891666,71,
403891716,67,
403892177,35,
403892425,16,
403892565,64,
403892706,59,
403892870,13,
403892912,59,
403892987,10,
403893217,95,
403893225,44,
403893456,06,
403893860,66,
403894116,52,
403894280,13,
403894512,58,
403894710,75,
403894751,56,
403894884,44,
403895642,75,
403896475,54,
403897101,13,
403897226,03,
403897663,75,
403897945,24,
403898000,10,
403898521,48,
403898778,95,
403899628,35,
403899735,41,
403899826,77,
403899834,75,
403899933,47,
403899982,37,
403900731,31,
403900830,34,
403901291,59,
403901929,59,
403902521,66,
403902596,38,
403902711,78,
403903321,49,
403903537,91,
403903669,77,
403903958,89,
403904014,31,
403904097,26,
403904352,83,
403904766,51,
403904808,24,
403905276,63,
403905540,43,
403905961,91,
403906043,17,
403906084,44,
403906423,13,
403906506,64,
403906795,42,
403907496,42,
403907777,75,
403908007,26,
403908031,26,
403908171,94,
403908544,93,
403908874,49,
403908932,92,
403909724,49,
403911100,70,
403911597,06,
403911704,93,
403911969,72,
403912157,58,
403912249,40,
403912264,59,
403912405,85,
403912413,71,
403912454,11,
403912579,74,
403912587,24,
403912595,40,
403912686,85,
403912702,72,
403912744,24,
403913205,64,
403913288,92,
403913338,75,
403913528,51,
403913700,75,
403914260,59,
403914286,01,
403914559,83,
403914674,69,
403914740,19,
403914997,31,
403915093,69,
403915259,62,
403915382,86,
403915390,14,
403915523,38,
403915689,39,
403915879,34,
403916133,75,
403916273,02,
403916497,75,
403916596,94,
403916604,33,
403916737,31,
403916935,91,
403916950,31,
403917479,13,
403917859,94,
403918121,11,
403918378,75,
403918402,51,
403919400,34,
403919731,06,
403920168,34,
403920481,75,
403920523,68,
403920929,95,
403920994,05,
403921034,34,
403921166,68,
403921414,59,
403921596,59,
403921745,75,
403922115,76,
403922362,94,
403922602,13,
403922859,76,
403923048,76,
403923071,22,
403923204,13,
403923535,25,
403923576,75,
403923618,84,
403923881,44,
403924210,44,
403925175,03,
403925548,69,
403926058,19,
403926157,59,
403926439,51,
403926603,06,
403927056,49,
403927106,83,
403927155,30,
403927635,75,
403928682,75,
403928963,62,
403929011,93,
403929110,73,
403929128,69,
403929185,73,
403929466,04,
403930290,13,
403930407,64,
403930746,72,
403930753,41,
403931181,56,
403931199,42,
403931314,94,
403931553,75,
403931629,72,
403931827,35,
403931835,57,
403931868,06,
403931900,59,
403932130,40,
403932148,67,
403932247,69,
403932296,13,
403932445,31,
403932833,50,
403933344,2A,
403933443,2A,
403933591,2A,
403934268,75,
403935166,75,
403935281,92,
403935364,22,
403935836,75,
403935885,93,
403936206,26,
403936545,68,
403936552,91,
403936792,25,
403937048,58,
403937139,83,
403937170,38,
403937345,95,
403937568,75,
403937691,64,
403937873,92,
403937881,93,
403938004,41,
403938582,06,
403938665,62,
403939333,93,
403939713,25,
403939804,94,
403940224,04,
403940232,63,
403941354,55,
403941891,67,
403942246,23,
403942386,71,
403942642,06,
403942709,51,
403942782,18,
403943202,77,
403943244,33,
403943970,31,
403944069,59,
403944176,64,
403944200,92,
403944242,27,
403944291,67,
403944515,33,
403944937,27,
403944952,31,
403945082,30,
403945363,75,
403945439,27,
403945751,75,
403946262,27,
403946338,44,
403946775,76,
403946817,92,
403946825,10,
403947088,91,
403947302,75,
403947609,31,
403947625,53,
403947732,89,
403947773,92,
403948185,21,
403948540,33,
403948680,30,
403949399,30,
403949449,30,
403998057,75,
403998156,44,
403998305,44,
403998479,56,
403998826,79,
403999022,95,
403999188,56,
403999394,85,
403999485,17,
403999774,28,
404000077,56,
404000218,94,
404000309,85,
404000408,42,
404000564,62,
404000663,75,
404000713,17,
404000846,92,
404000937,59,
404000960,72,
404001208,94,
404001281,75,
404001349,50,
404001729,89,
404002370,64,
404002412,95,
404002685,02,
404003154,17,
404003790,88,
404003881,95,
404004376,13,
404005142,33,
404005191,33,
404005209,55,
404005514,78,
404005704,69,
404005811,56,
404006033,69,
